,name,class,path
4221,9cd7c33b-e29a-4300-ba19-183fb6c82aca___RS_LB 4124.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\9cd7c33b-e29a-4300-ba19-183fb6c82aca___RS_LB 4124.JPG.jpg
4222,9d0f96e2-93c7-4202-b1d1-6f878c066be7___RS_LB 3106.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\9d0f96e2-93c7-4202-b1d1-6f878c066be7___RS_LB 3106.JPG.jpg
4223,9dae6946-8d64-403b-bc51-b1b58cf8050b___RS_LB 4028.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\9dae6946-8d64-403b-bc51-b1b58cf8050b___RS_LB 4028.JPG.jpg
4224,9e1dc573-9cc5-4bc1-9c95-63c7bfba54f1___RS_LB 2976.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\9e1dc573-9cc5-4bc1-9c95-63c7bfba54f1___RS_LB 2976.JPG.jpg
4225,9e38f130-d8bb-4872-9e46-f43c7d0877c7___RS_LB 5096.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\9e38f130-d8bb-4872-9e46-f43c7d0877c7___RS_LB 5096.JPG.jpg
4226,9e5a95bd-b8d0-455f-bc85-b51a2086c88b___RS_LB 5326.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\9e5a95bd-b8d0-455f-bc85-b51a2086c88b___RS_LB 5326.JPG.jpg
4227,9e979a65-61bf-4d07-a444-7c22ae1a58b1___RS_LB 4886.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\9e979a65-61bf-4d07-a444-7c22ae1a58b1___RS_LB 4886.JPG.jpg
4228,9f5acd9c-13b2-4246-a938-77774ba89318___RS_LB 3153.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\9f5acd9c-13b2-4246-a938-77774ba89318___RS_LB 3153.JPG.jpg
4229,9f9623f9-e632-4342-b698-95a0521953f9___RS_LB 3068.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\9f9623f9-e632-4342-b698-95a0521953f9___RS_LB 3068.JPG.jpg
4230,9fa413c2-d724-4bc6-8aed-954a472cf228___RS_LB 4754.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\9fa413c2-d724-4bc6-8aed-954a472cf228___RS_LB 4754.JPG.jpg
4231,9fa8f0a5-50ba-41d9-8132-077a807fcf86___RS_LB 4045.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\9fa8f0a5-50ba-41d9-8132-077a807fcf86___RS_LB 4045.JPG.jpg
4232,a0622f86-c94d-4b59-9483-68c57dee81fa___RS_LB 4794.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a0622f86-c94d-4b59-9483-68c57dee81fa___RS_LB 4794.JPG.jpg
4233,a0c129b8-4fb3-406d-b2f6-1309fec50c70___RS_LB 5139.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a0c129b8-4fb3-406d-b2f6-1309fec50c70___RS_LB 5139.JPG.jpg
4234,a10d340a-b35c-4310-be59-caa58bb0d500___RS_LB 5154.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a10d340a-b35c-4310-be59-caa58bb0d500___RS_LB 5154.JPG.jpg
4235,a1523281-33d2-4cc4-910a-3d614a4cd085___RS_LB 2816.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a1523281-33d2-4cc4-910a-3d614a4cd085___RS_LB 2816.JPG.jpg
4236,a1f3508d-496b-4dd5-a820-d30acafd7d9b___RS_LB 2970.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a1f3508d-496b-4dd5-a820-d30acafd7d9b___RS_LB 2970.JPG.jpg
4237,a221647c-0dda-468b-93f9-81f50b14ff81___RS_LB 3942.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a221647c-0dda-468b-93f9-81f50b14ff81___RS_LB 3942.JPG.jpg
4238,a24f3bec-3fbb-461a-81ef-ab791ceb66e2___RS_LB 4818.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a24f3bec-3fbb-461a-81ef-ab791ceb66e2___RS_LB 4818.JPG.jpg
4239,a2b27b82-4459-4dcb-a065-92a75f3c9c4b___RS_LB 5018.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a2b27b82-4459-4dcb-a065-92a75f3c9c4b___RS_LB 5018.JPG.jpg
4240,a30baff1-96fb-4df5-9511-e131359b5fd8___RS_LB 4464.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a30baff1-96fb-4df5-9511-e131359b5fd8___RS_LB 4464.JPG.jpg
4241,a3389c1f-d888-430d-bcf7-a546247ad6d2___RS_LB 3092.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a3389c1f-d888-430d-bcf7-a546247ad6d2___RS_LB 3092.JPG.jpg
4242,a33c54fb-6b78-4235-b34e-42f85f6bc5b8___RS_LB 5060.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a33c54fb-6b78-4235-b34e-42f85f6bc5b8___RS_LB 5060.JPG.jpg
4243,a343cad1-3b4d-4761-b222-d0bbc0f4bdc0___RS_LB 2569.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a343cad1-3b4d-4761-b222-d0bbc0f4bdc0___RS_LB 2569.JPG.jpg
4244,a34d3777-22c7-4723-8b85-f766e042c121___RS_LB 4375.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a34d3777-22c7-4723-8b85-f766e042c121___RS_LB 4375.JPG.jpg
4245,a3bf27ee-b4ec-4f72-a25b-9d47b4cd100d___RS_LB 2889.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a3bf27ee-b4ec-4f72-a25b-9d47b4cd100d___RS_LB 2889.JPG.jpg
4246,a3e80876-49cd-4856-9253-8df14fc36dcd___RS_LB 3851.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a3e80876-49cd-4856-9253-8df14fc36dcd___RS_LB 3851.JPG.jpg
4247,a440233c-0ef8-408f-8ebb-1c12e8bc4464___RS_LB 4768.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a440233c-0ef8-408f-8ebb-1c12e8bc4464___RS_LB 4768.JPG.jpg
4248,a4534f9b-87ca-4ce0-a6f8-84f94544ef37___RS_LB 2775.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a4534f9b-87ca-4ce0-a6f8-84f94544ef37___RS_LB 2775.JPG.jpg
4249,a5028ead-ac95-4a90-89cb-aaac512d502a___RS_LB 3957.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a5028ead-ac95-4a90-89cb-aaac512d502a___RS_LB 3957.JPG.jpg
4250,a5a6ebeb-2535-441d-acf5-33bce305fa14___RS_LB 3304.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a5a6ebeb-2535-441d-acf5-33bce305fa14___RS_LB 3304.JPG.jpg
4251,a5aabda7-209a-4e1e-966c-de2a1ccc7869___RS_LB 5046.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a5aabda7-209a-4e1e-966c-de2a1ccc7869___RS_LB 5046.JPG.jpg
4252,a6623827-bcdc-40ed-81e6-5cde1a1da997___RS_LB 3179.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a6623827-bcdc-40ed-81e6-5cde1a1da997___RS_LB 3179.JPG.jpg
4253,a69b634c-1bb1-4098-9da0-8393f9b8d6e1___RS_LB 5120.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a69b634c-1bb1-4098-9da0-8393f9b8d6e1___RS_LB 5120.JPG.jpg
4254,a6b27bfe-0e60-4984-98ca-af4b2316dfff___RS_LB 3881.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a6b27bfe-0e60-4984-98ca-af4b2316dfff___RS_LB 3881.JPG.jpg
4255,a6f75dd1-c290-4116-be6a-e3c94e40aa2a___RS_LB 3265.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a6f75dd1-c290-4116-be6a-e3c94e40aa2a___RS_LB 3265.JPG.jpg
4256,a7097c51-bb53-4149-8140-4b9c3d94dbd4___RS_LB 4108.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a7097c51-bb53-4149-8140-4b9c3d94dbd4___RS_LB 4108.JPG.jpg
4257,a74a91d8-1a9d-4fa8-bc4b-26a32635a84d___RS_LB 3840.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a74a91d8-1a9d-4fa8-bc4b-26a32635a84d___RS_LB 3840.JPG.jpg
4258,a7dad20a-b0c0-408b-a961-17928319e17f___RS_LB 4645.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a7dad20a-b0c0-408b-a961-17928319e17f___RS_LB 4645.JPG.jpg
4259,a7dc8b54-5e4a-4055-ae98-eba4268cf966___RS_LB 5243.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a7dc8b54-5e4a-4055-ae98-eba4268cf966___RS_LB 5243.JPG.jpg
4260,a838f0ba-745a-4c0b-9895-f3349a6cee4a___RS_LB 4959.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a838f0ba-745a-4c0b-9895-f3349a6cee4a___RS_LB 4959.JPG.jpg
4261,a84f32fc-ec8a-42e9-9f43-9efcf6493199___RS_LB 4884.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a84f32fc-ec8a-42e9-9f43-9efcf6493199___RS_LB 4884.JPG.jpg
4262,a88a6388-09fa-4cfc-a82e-94d5fd3b4972___RS_LB 2748.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a88a6388-09fa-4cfc-a82e-94d5fd3b4972___RS_LB 2748.JPG.jpg
4263,a896e0bb-67a4-4762-b74a-1c58b14622b0___RS_LB 5013.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a896e0bb-67a4-4762-b74a-1c58b14622b0___RS_LB 5013.JPG.jpg
4264,a8db407c-12cb-460c-991a-8f60d20c06bc___RS_LB 5117.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a8db407c-12cb-460c-991a-8f60d20c06bc___RS_LB 5117.JPG.jpg
4265,a8f16f61-a090-4b29-9569-5e7d0e17fda5___RS_LB 4460.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a8f16f61-a090-4b29-9569-5e7d0e17fda5___RS_LB 4460.JPG.jpg
4266,a904edc1-4c4d-4171-a46e-ae914010884b___RS_LB 4373.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a904edc1-4c4d-4171-a46e-ae914010884b___RS_LB 4373.JPG.jpg
4267,a9c8a264-33be-48f1-bd1d-2cc6c9c8e247___RS_LB 4888.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a9c8a264-33be-48f1-bd1d-2cc6c9c8e247___RS_LB 4888.JPG.jpg
4268,a9d4290d-55a1-4a8d-83a8-5277a00e5fbc___RS_LB 4076.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\a9d4290d-55a1-4a8d-83a8-5277a00e5fbc___RS_LB 4076.JPG.jpg
4269,aa246de3-c183-4133-b4a9-2eba3fe3ae56___RS_LB 2951.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\aa246de3-c183-4133-b4a9-2eba3fe3ae56___RS_LB 2951.JPG.jpg
4270,aa58c1c8-82a1-4e68-9ecb-3cd47341d09b___RS_LB 4331.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\aa58c1c8-82a1-4e68-9ecb-3cd47341d09b___RS_LB 4331.JPG.jpg
4271,aaf6fed2-0c7d-47b5-99df-bb6950092fe5___RS_LB 2723.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\aaf6fed2-0c7d-47b5-99df-bb6950092fe5___RS_LB 2723.JPG.jpg
4272,ab72ec63-290e-4e95-ab0a-b551ed44ab3b___RS_LB 3286.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\ab72ec63-290e-4e95-ab0a-b551ed44ab3b___RS_LB 3286.JPG.jpg
4273,ab9b15fb-d4cc-4d67-a5bb-8b88f066c1db___RS_LB 4825.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\ab9b15fb-d4cc-4d67-a5bb-8b88f066c1db___RS_LB 4825.JPG.jpg
4274,ac35ccac-2c52-4af5-b0e3-3325f45e2c97___RS_LB 2749.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\ac35ccac-2c52-4af5-b0e3-3325f45e2c97___RS_LB 2749.JPG.jpg
4275,ac42817b-71f9-4336-ad8b-bdfb4b27a64a___RS_LB 4782.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\ac42817b-71f9-4336-ad8b-bdfb4b27a64a___RS_LB 4782.JPG.jpg
4276,acd7a42b-15eb-40e4-823c-49eff6b4e95e___RS_LB 4636.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\acd7a42b-15eb-40e4-823c-49eff6b4e95e___RS_LB 4636.JPG.jpg
4277,aceeb511-1332-4d25-b9fe-64d53445396a___RS_LB 4837.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\aceeb511-1332-4d25-b9fe-64d53445396a___RS_LB 4837.JPG.jpg
4278,acf05b32-0d7e-423c-96b2-f78b6fdf975d___RS_LB 5309.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\acf05b32-0d7e-423c-96b2-f78b6fdf975d___RS_LB 5309.JPG.jpg
4279,ad2396a9-306e-4ca9-88dc-56b2bde77c6b___RS_LB 2755.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\ad2396a9-306e-4ca9-88dc-56b2bde77c6b___RS_LB 2755.JPG.jpg
4280,ad628434-32ce-4365-90b0-f394d98fbe00___RS_LB 4905.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\ad628434-32ce-4365-90b0-f394d98fbe00___RS_LB 4905.JPG.jpg
4281,ae20cc4e-fe37-48f0-9566-2d2efc5afd38___RS_LB 4290.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\ae20cc4e-fe37-48f0-9566-2d2efc5afd38___RS_LB 4290.JPG.jpg
4282,ae52f85f-bce0-4fb9-a109-009e099a72e6___RS_LB 4972.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\ae52f85f-bce0-4fb9-a109-009e099a72e6___RS_LB 4972.JPG.jpg
4283,ae5b08fa-25b7-4006-8b1b-2415356b3847___RS_LB 5453.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\ae5b08fa-25b7-4006-8b1b-2415356b3847___RS_LB 5453.JPG.jpg
4284,ae805316-66e9-4aaf-b938-8460734b90ec___RS_LB 3004.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\ae805316-66e9-4aaf-b938-8460734b90ec___RS_LB 3004.JPG.jpg
4285,ae80781d-725e-486e-9677-4149b0d751ef___RS_LB 5442.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\ae80781d-725e-486e-9677-4149b0d751ef___RS_LB 5442.JPG.jpg
4286,ae966e38-73b3-47c1-9421-20ac2f570f46___RS_LB 3240.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\ae966e38-73b3-47c1-9421-20ac2f570f46___RS_LB 3240.JPG.jpg
4287,ae9e4c46-171c-460c-a37f-ddf13c260411___RS_LB 4961.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\ae9e4c46-171c-460c-a37f-ddf13c260411___RS_LB 4961.JPG.jpg
4288,aec94baf-a0e8-43af-80af-4bab46d84ad8___RS_LB 5100.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\aec94baf-a0e8-43af-80af-4bab46d84ad8___RS_LB 5100.JPG.jpg
4289,af13137c-1561-4c1c-b85b-5ec8930f2b38___RS_LB 5425.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\af13137c-1561-4c1c-b85b-5ec8930f2b38___RS_LB 5425.JPG.jpg
4290,af17b876-b0e7-43ce-95e8-8591066dfdc9___RS_LB 3976.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\af17b876-b0e7-43ce-95e8-8591066dfdc9___RS_LB 3976.JPG.jpg
4291,afc0f88e-8a22-44d1-8575-8945058360c7___RS_LB 4895.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\afc0f88e-8a22-44d1-8575-8945058360c7___RS_LB 4895.JPG.jpg
4292,afcad9ca-9bd2-4c7b-b034-2b3d0360ac30___RS_LB 2741.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\afcad9ca-9bd2-4c7b-b034-2b3d0360ac30___RS_LB 2741.JPG.jpg
4293,b0137e92-ce1b-4523-95f0-7a827c206ee0___RS_LB 2913.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b0137e92-ce1b-4523-95f0-7a827c206ee0___RS_LB 2913.JPG.jpg
4294,b03529cf-21fd-4c94-a948-461a8d17e01c___RS_LB 4828.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b03529cf-21fd-4c94-a948-461a8d17e01c___RS_LB 4828.JPG.jpg
4295,b0945b27-3331-4f03-b1c9-1465e12577aa___RS_LB 4355.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b0945b27-3331-4f03-b1c9-1465e12577aa___RS_LB 4355.JPG.jpg
4296,b0db9fbb-ff7f-4b5c-901c-19c7797c1d4a___RS_LB 2969.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b0db9fbb-ff7f-4b5c-901c-19c7797c1d4a___RS_LB 2969.JPG.jpg
4297,b0e6c386-35dc-4982-acc6-f393c7f58c67___RS_LB 5036.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b0e6c386-35dc-4982-acc6-f393c7f58c67___RS_LB 5036.JPG.jpg
4298,b0eebb8f-c322-4b56-8897-2cc98d474440___RS_LB 5286.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b0eebb8f-c322-4b56-8897-2cc98d474440___RS_LB 5286.JPG.jpg
4299,b101bc59-5734-4c39-896f-de29d98b1dce___RS_LB 4702.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b101bc59-5734-4c39-896f-de29d98b1dce___RS_LB 4702.JPG.jpg
4300,b11189c8-ab6f-4d69-9ffa-e52749d2a3a5___RS_LB 4537.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b11189c8-ab6f-4d69-9ffa-e52749d2a3a5___RS_LB 4537.JPG.jpg
4301,b14b93eb-5c1b-4df8-a30f-17afd953e7fc___RS_LB 4101.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b14b93eb-5c1b-4df8-a30f-17afd953e7fc___RS_LB 4101.JPG.jpg
4302,b167bd40-798f-4e70-a735-f191350dd057___RS_LB 4017.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b167bd40-798f-4e70-a735-f191350dd057___RS_LB 4017.JPG.jpg
4303,b22a71a5-31a9-40c5-a3df-313e52748a61___RS_LB 4610.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b22a71a5-31a9-40c5-a3df-313e52748a61___RS_LB 4610.JPG.jpg
4304,b2492a9e-c038-48a7-8524-8f0aca7dc870___RS_LB 4291.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b2492a9e-c038-48a7-8524-8f0aca7dc870___RS_LB 4291.JPG.jpg
4305,b294595b-8950-4e5b-8dfc-2ad9ca2c5e0a___RS_LB 4475.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b294595b-8950-4e5b-8dfc-2ad9ca2c5e0a___RS_LB 4475.JPG.jpg
4306,b3123a68-bf01-4d71-a561-e1e7363a6419___RS_LB 2586.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b3123a68-bf01-4d71-a561-e1e7363a6419___RS_LB 2586.JPG.jpg
4307,b334273e-833f-48fc-b6fb-7d7a31e1a541___RS_LB 4112.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b334273e-833f-48fc-b6fb-7d7a31e1a541___RS_LB 4112.JPG.jpg
4308,b340ff00-3d44-4394-90c5-797dc39f8389___RS_LB 4953.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b340ff00-3d44-4394-90c5-797dc39f8389___RS_LB 4953.JPG.jpg
4309,b367b969-aec9-4555-9ea2-0a982b38be62___RS_LB 4682.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b367b969-aec9-4555-9ea2-0a982b38be62___RS_LB 4682.JPG.jpg
4310,b3e1ec14-6de4-4afc-9ceb-254469c8ce15___RS_LB 3910.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b3e1ec14-6de4-4afc-9ceb-254469c8ce15___RS_LB 3910.JPG.jpg
4311,b402845e-5414-423e-9f6d-29e3bdbb505b___RS_LB 2825.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b402845e-5414-423e-9f6d-29e3bdbb505b___RS_LB 2825.JPG.jpg
4312,b41284a3-27e9-4f0c-8946-4deb0b8fc238___RS_LB 2839.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b41284a3-27e9-4f0c-8946-4deb0b8fc238___RS_LB 2839.JPG.jpg
4313,b469e38c-ef99-4ed1-b294-1e65727138fb___RS_LB 4056.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b469e38c-ef99-4ed1-b294-1e65727138fb___RS_LB 4056.JPG.jpg
4314,b4adb8c4-2cea-4027-b0fd-528406b14c86___RS_LB 4066.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b4adb8c4-2cea-4027-b0fd-528406b14c86___RS_LB 4066.JPG.jpg
4315,b4e52186-de58-4c06-bbd2-2fb3dbeda13e___RS_LB 2655.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b4e52186-de58-4c06-bbd2-2fb3dbeda13e___RS_LB 2655.JPG.jpg
4316,b5190917-8638-44bf-b16a-8004d2b6a58f___RS_LB 5241.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b5190917-8638-44bf-b16a-8004d2b6a58f___RS_LB 5241.JPG.jpg
4317,b5442887-db0b-4b94-a6f1-18505731a599___RS_LB 4969.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b5442887-db0b-4b94-a6f1-18505731a599___RS_LB 4969.JPG.jpg
4318,b574ad16-1c07-4f70-bf1d-e2314d2dd81f___RS_LB 2849.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b574ad16-1c07-4f70-bf1d-e2314d2dd81f___RS_LB 2849.JPG.jpg
4319,b57c6336-3be6-4021-b240-8547da86d218___RS_LB 5007.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b57c6336-3be6-4021-b240-8547da86d218___RS_LB 5007.JPG.jpg
4320,b598f9a7-b582-4fef-9c3d-cc985f2f9c03___RS_LB 3294.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b598f9a7-b582-4fef-9c3d-cc985f2f9c03___RS_LB 3294.JPG.jpg
4321,b59e4b5d-4ef0-4b8f-a111-ee745e3d0334___RS_LB 4891.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b59e4b5d-4ef0-4b8f-a111-ee745e3d0334___RS_LB 4891.JPG.jpg
4322,b5f127d1-1b1a-4baa-9158-58cf4b679990___RS_LB 4488.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b5f127d1-1b1a-4baa-9158-58cf4b679990___RS_LB 4488.JPG.jpg
4323,b64e4518-147a-4a75-9f9b-33db8902aa12___RS_LB 3202.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b64e4518-147a-4a75-9f9b-33db8902aa12___RS_LB 3202.JPG.jpg
4324,b65fddcf-cc40-4632-a0c4-70fff2f68009___RS_LB 4481.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b65fddcf-cc40-4632-a0c4-70fff2f68009___RS_LB 4481.JPG.jpg
4325,b69f17e7-b4e1-4911-91e4-01976bacba2d___RS_LB 5053.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b69f17e7-b4e1-4911-91e4-01976bacba2d___RS_LB 5053.JPG.jpg
4326,b6ad95ed-8f05-42a1-ac35-581696454497___RS_LB 3855.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b6ad95ed-8f05-42a1-ac35-581696454497___RS_LB 3855.JPG.jpg
4327,b6b937ed-f629-4136-8d5a-38b734f7f662___RS_LB 4595.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b6b937ed-f629-4136-8d5a-38b734f7f662___RS_LB 4595.JPG.jpg
4328,b74d0fd1-9af7-4053-8538-ee937236a64d___RS_LB 4918.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b74d0fd1-9af7-4053-8538-ee937236a64d___RS_LB 4918.JPG.jpg
4329,b811c2af-734e-4689-aa43-4ab1d4faec32___RS_LB 4719.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b811c2af-734e-4689-aa43-4ab1d4faec32___RS_LB 4719.JPG.jpg
4330,b86274d3-554a-495d-8304-76484e3c4d15___RS_LB 4442.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b86274d3-554a-495d-8304-76484e3c4d15___RS_LB 4442.JPG.jpg
4331,b86630ca-89d0-4f83-9942-c1bfcce6b06c___RS_LB 4339.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b86630ca-89d0-4f83-9942-c1bfcce6b06c___RS_LB 4339.JPG.jpg
4332,b89a9e11-b184-4b4d-bc56-5f27a2626982___RS_LB 2512.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b89a9e11-b184-4b4d-bc56-5f27a2626982___RS_LB 2512.JPG.jpg
4333,b8b4064f-208a-46f9-b13e-5096fdbdb429___RS_LB 2591.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b8b4064f-208a-46f9-b13e-5096fdbdb429___RS_LB 2591.JPG.jpg
4334,b9302a2f-a369-4b05-aed6-632287f42ed7___RS_LB 4452.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b9302a2f-a369-4b05-aed6-632287f42ed7___RS_LB 4452.JPG.jpg
4335,b9474ec5-5a67-4207-98ec-5671c19f8f59___RS_LB 2545.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b9474ec5-5a67-4207-98ec-5671c19f8f59___RS_LB 2545.JPG.jpg
4336,b9939f3e-c71c-4653-acff-109a8266dddf___RS_LB 2787.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b9939f3e-c71c-4653-acff-109a8266dddf___RS_LB 2787.JPG.jpg
4337,b9ad8d86-aadb-44b4-9bba-d6adb446afd7___RS_LB 5188.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b9ad8d86-aadb-44b4-9bba-d6adb446afd7___RS_LB 5188.JPG.jpg
4338,b9aecfc3-98d5-467a-8773-ee2905918c71___RS_LB 5161.JPG.jpg,Potato___Late_blight,saved_imgs\Potato___Late_blight\b9aecfc3-98d5-467a-8773-ee2905918c71___RS_LB 5161.JPG.jpg
